date,inventory_kb,imports_kbd,exports_kbd,runs_kbd,inventory_mb,inventory_change_mb,imports_mb_w,exports_mb_w,runs_mb_w,imports_change_mb_w,exports_change_mb_w,runs_change_mb_w,imports_change_z,exports_change_z,runs_change_z,dominant_driver,driver_confidence,most_abnormal_flow
2020-12-25,493469,5326,3625,14287,493.469,-6.064999999999998,37.282,25.375,100.009,-1.666000000000004,3.6819999999999986,1.9110000000000014,-0.3450498553337178,0.8861172809065113,0.7578478114695737,Export-led,High,Exports
2021-01-01,485459,5369,3632,14376,485.459,-8.009999999999991,37.583,25.424,100.632,0.30100000000000193,0.04899999999999949,0.6230000000000047,0.10977340864147397,-0.006767154255082681,0.31662054778299775,Mixed / Minor,Low,Runs
2021-01-08,482211,6239,3011,14650,482.211,-3.2479999999999905,43.673,21.077,102.55,6.090000000000003,-4.346999999999998,1.9179999999999922,1.3648485150112952,-1.0490897614023318,0.7305837091819711,Import-led,High,Imports
2021-01-15,486563,6045,2251,14760,486.563,4.351999999999975,42.315,15.757,103.32,-1.358000000000004,-5.320000000000002,0.769999999999996,-0.29050541838795474,-1.2449104774618824,0.34431995886720734,Export-led,High,Exports
2021-01-22,476653,5064,3355,14721,476.653,-9.909999999999968,35.448,23.485,103.047,-6.866999999999997,7.728,-0.27299999999999613,-1.4503094015691598,1.8069315761774507,-0.03795966169941299,Export-led,Medium,Exports
2021-01-29,475659,6507,3483,14641,475.659,-0.9940000000000282,45.549,24.381,102.487,10.100999999999999,0.8960000000000008,-0.5600000000000023,2.105420138617914,0.20670079623310658,-0.13018277848402532,Import-led,High,Imports
2021-02-05,469014,5857,2617,14793,469.014,-6.644999999999982,40.999,18.319,103.551,-4.549999999999997,-6.062000000000001,1.0640000000000072,-0.9105739672305013,-1.382480494563901,0.4195734700057934,Export-led,Medium,Exports
2021-02-12,461757,5898,3862,14819,461.757,-7.257000000000005,41.286,27.034,103.733,0.28699999999999903,8.715,0.18200000000000216,0.07775969277999999,1.936003794612731,0.12635136336904607,Export-led,High,Exports
2021-02-19,463042,4599,2314,12230,463.042,1.2849999999999682,32.193,16.198,85.61,-9.093000000000004,-10.835999999999999,-18.123000000000005,-1.7874380530244582,-2.2543412787845556,-4.592114850693767,Run-led,High,Runs
2021-02-26,484605,6292,2351,9903,484.605,21.563000000000045,44.044,16.457,69.321,11.850999999999999,0.25900000000000034,-16.289,2.2603161483244314,0.10677773902912281,-3.5151962533380408,Run-led,High,Runs
2021-03-05,498403,5655,2633,12310,498.403,13.798000000000002,39.585,18.431,86.17,-4.458999999999996,1.9740000000000002,16.849000000000004,-0.8262764283375167,0.44651123747823773,3.4310293427760876,Run-led,High,Runs
2021-03-12,500799,5323,2520,13433,500.799,2.395999999999958,37.261,17.64,94.031,-2.323999999999998,-0.7910000000000004,7.861000000000004,-0.4091374780628553,-0.11879633092612178,1.5821688453640055,Run-led,High,Runs
2021-03-19,502711,5622,2481,14389,502.711,1.9120000000000346,39.354,17.367,100.723,2.0929999999999964,-0.2729999999999997,6.691999999999993,0.40946857810888054,-0.019596469922300543,1.3088063481945917,Run-led,High,Runs
2021-03-26,501835,6145,3174,14941,501.835,-0.8760000000000332,43.015,22.218,104.587,3.6610000000000014,4.850999999999999,3.8640000000000043,0.6883878059624698,1.0701918413353317,0.7401571274359066,Export-led,Medium,Exports
2021-04-02,498313,6264,3434,15044,498.313,-3.5219999999999914,43.848,24.038,105.308,0.8329999999999984,1.8200000000000003,0.7210000000000036,0.14733695822770168,0.38425609227187435,0.10496433646499932,Export-led,High,Exports
2021-04-09,492423,5852,2579,15051,492.423,-5.889999999999986,40.964,18.053,105.357,-2.8840000000000003,-5.984999999999999,0.04899999999999238,-0.5475318842827014,-1.2860852240193683,-0.054834624976123805,Export-led,High,Exports
2021-04-16,493017,5405,2548,14765,493.017,0.5939999999999941,37.835,17.836,103.355,-3.128999999999998,-0.2170000000000023,-2.0019999999999953,-0.6048589464939333,-0.03770799613925064,-0.46552274743773014,Import-led,High,Imports
2021-04-23,493107,6616,2541,15018,493.107,0.09000000000003183,46.312,17.787,105.126,8.476999999999997,-0.04899999999999949,1.7710000000000008,1.5385717511483965,0.01183696585579278,0.2954512825748368,Import-led,High,Imports
2021-04-30,485117,5451,4122,15243,485.117,-7.990000000000009,38.157,28.854,106.701,-8.155000000000001,11.067,1.5749999999999886,-1.4757099829478726,2.3048826851266004,0.2556932117990574,Export-led,High,Exports
2021-05-07,484691,5488,1796,15020,484.691,-0.42600000000004457,38.416,12.572,105.14,0.25900000000000034,-16.282,-1.5609999999999928,0.04476920499466796,-3.039461835907802,-0.3883594235964467,Export-led,High,Exports
2021-05-14,486011,6411,3306,15116,486.011,1.32000000000005,44.877,23.142,105.812,6.461000000000006,10.57,0.671999999999997,1.13227497682523,1.9265978918108342,0.07616125853199474,Export-led,High,Exports
2021-05-21,484349,6273,3433,15239,484.349,-1.6620000000000346,43.911,24.031,106.673,-0.9660000000000011,0.8889999999999993,0.8610000000000042,-0.1615640169284368,0.15583816594543276,0.11367014660581812,Mixed / Minor,Low,Imports
2021-05-28,479270,5631,2544,15597,479.27,-5.079000000000008,39.417,17.808,109.179,-4.494,-6.222999999999999,2.5060000000000002,-0.8584308097256311,-1.117449309079842,0.44717190803827983,Export-led,High,Exports
2021-06-04,474029,6638,2931,15925,474.029,-5.2409999999999854,46.466,20.517,111.475,7.0489999999999995,2.7089999999999996,2.2959999999999923,1.3613693654853334,0.47698459712379854,0.39981053214831225,Import-led,High,Imports
2021-06-11,466674,6746,3884,16337,466.674,-7.355000000000018,47.222,27.188,114.359,0.7560000000000002,6.670999999999999,2.8840000000000003,0.14277969941219396,1.153812558644441,0.5099236131467036,Export-led,High,Exports
2021-06-18,459060,6943,3651,16112,459.06,-7.613999999999976,48.601,25.557,112.784,1.3789999999999978,-1.6310000000000002,-1.5749999999999886,0.25480014102470894,-0.3041054994376069,-0.3809782296717142,Export-led,Medium,Runs
2021-06-25,452342,6406,3717,16299,452.342,-6.718000000000018,44.842,26.019,114.093,-3.7590000000000003,0.46199999999999974,1.3089999999999975,-0.7348135714727582,0.06769702746715282,0.2033663043957355,Import-led,High,Imports
2021-07-02,445476,5875,2628,16115,445.476,-6.8659999999999854,41.125,18.396,112.805,-3.7169999999999987,-7.6229999999999976,-1.2879999999999967,-0.698664968720884,-1.3570504835431612,-0.30927161257766483,Export-led,High,Exports
2021-07-09,437580,6221,4025,16093,437.58,-7.896000000000015,43.547,28.175,112.651,2.421999999999997,9.779,-0.15400000000001057,0.4951527649563998,1.6517427154267923,-0.07988567093041932,Export-led,High,Exports
2021-07-16,439687,7097,2463,16007,439.687,2.1070000000000277,49.679,17.241,112.049,6.132000000000005,-10.934000000000001,-0.6019999999999897,1.2514977684850417,-1.8149670249752314,-0.17116331360178522,Export-led,High,Exports
2021-07-23,435598,6507,2489,15875,435.598,-4.088999999999999,45.549,17.423,111.125,-4.130000000000003,0.1819999999999986,-0.9240000000000066,-0.9088609170196896,0.04668057929052658,-0.22266813710814176,Import-led,High,Imports
2021-07-30,439225,6432,1904,15920,439.225,3.6270000000000095,45.024,13.328,111.44,-0.5249999999999986,-4.094999999999999,0.3149999999999977,-0.12449221317293824,-0.6624626240922882,0.028899765869218354,Export-led,High,Exports
2021-08-06,438777,6396,2663,16197,438.777,-0.4480000000000359,44.772,18.641,113.379,-0.25200000000000244,5.312999999999999,1.9390000000000072,-0.07651161018901882,0.89120319522023,0.35131183750137823,Export-led,High,Exports
2021-08-13,435544,6350,3431,16006,435.544,-3.233000000000004,44.45,24.017,112.042,-0.3219999999999956,5.376000000000001,-1.3370000000000033,-0.08707275939209354,0.8672316394882004,-0.3126469269987959,Export-led,High,Exports
2021-08-20,432564,6157,2812,16072,432.564,-2.9799999999999613,43.099,19.684,112.504,-1.3510000000000062,-4.332999999999998,0.4620000000000033,-0.2970351252618894,-0.7206204740165684,0.0566137977530025,Export-led,High,Exports
2021-08-27,425395,6340,3040,15938,425.395,-7.16900000000004,44.38,21.28,111.566,1.281000000000006,1.596,-0.9380000000000024,0.23897528965563916,0.26945667176765886,-0.2506519407173911,Export-led,Medium,Exports
2021-09-03,423867,5810,2342,14302,423.867,-1.5279999999999632,40.67,16.394,100.114,-3.710000000000001,-4.886000000000003,-11.451999999999998,-0.826123677137466,-0.8085454279249307,-2.3300371173789345,Run-led,High,Runs
2021-09-10,417445,5761,2624,14387,417.445,-6.4220000000000255,40.327,18.368,100.709,-0.3430000000000035,1.9740000000000002,0.5949999999999989,-0.09798328869256334,0.33167345274463705,0.09560021575879651,Export-led,High,Exports
2021-09-17,413964,6465,2809,15347,413.964,-3.4809999999999945,45.255,19.663,107.429,4.928000000000004,1.2950000000000017,6.719999999999999,1.0373212804120715,0.22329893732097722,1.2806692084566837,Run-led,High,Runs
2021-09-24,418542,6552,3020,15415,418.542,4.5779999999999745,45.864,21.14,107.905,0.6089999999999947,1.4770000000000003,0.4759999999999991,0.09089472935535273,0.26105000770896275,0.047904139044839984,Export-led,High,Exports
2021-10-01,420887,7035,2114,15744,420.887,2.3450000000000273,49.245,14.798,110.208,3.3810000000000002,-6.3420000000000005,2.3029999999999973,0.701696713242289,-1.0590494635122771,0.4065140212734866,Export-led,High,Exports
2021-10-08,426975,5994,2514,15061,426.975,6.088000000000022,41.958,17.598,105.427,-7.286999999999999,2.799999999999999,-4.780999999999992,-1.5832241962121394,0.4651368216385698,-0.9807332498103478,Import-led,High,Imports
2021-10-15,426544,5825,3060,14990,426.544,-0.43100000000004,40.775,21.42,104.93,-1.1829999999999998,3.8220000000000027,-0.4969999999999999,-0.27411730072476104,0.6507376436106223,-0.15085080388500643,Export-led,High,Exports
2021-10-22,430812,6254,2787,15048,430.812,4.268000000000029,43.778,19.509,105.336,3.003,-1.9110000000000014,0.4059999999999917,0.6285365744421116,-0.31070029854886194,0.03623863430931786,Import-led,High,Imports
2021-10-29,434102,6172,2925,15023,434.102,3.2899999999999636,43.204,20.475,105.161,-0.5739999999999981,0.9660000000000011,-0.17499999999999716,-0.1579448959006222,0.15275103091120504,-0.07407491090996218,Mixed / Minor,Low,Imports
2021-11-05,435104,6108,3053,15366,435.104,1.0020000000000095,42.756,21.371,107.562,-0.4480000000000004,0.8959999999999972,2.4009999999999962,-0.11552516945452386,0.1497773249075467,0.424873668745003,Run-led,High,Runs
2021-11-12,433003,6191,3626,15397,433.003,-2.100999999999999,43.337,25.382,107.779,0.5810000000000031,4.011000000000003,0.21699999999999875,0.09929415977485849,0.6770416953988495,0.0014984968044114597,Export-led,High,Exports
2021-11-19,434020,6436,2605,15640,434.02,1.016999999999996,45.052,18.235,109.48,1.7149999999999963,-7.147000000000002,1.7010000000000076,0.33850242082112364,-1.2192704908990066,0.30190307903382735,Export-led,High,Exports
2021-11-26,433111,6604,2704,15631,433.111,-0.9089999999999918,46.228,18.928,109.417,1.176000000000002,0.6930000000000014,-0.06300000000000239,0.22106424254275078,0.1368301079237927,-0.05604377473413977,Import-led,High,Imports
2021-12-03,432870,6499,2270,15785,432.87,-0.24099999999998545,45.493,15.89,110.495,-0.7349999999999994,-3.0380000000000003,1.078000000000003,-0.1651693355113582,-0.5530473599750726,0.17930186786684182,Export-led,High,Exports
2021-12-10,428286,6471,3645,15670,428.286,-4.584000000000003,45.297,25.515,109.69,-0.19600000000000506,9.625,-0.8050000000000068,-0.07758875690718128,1.6630425916928193,-0.20128398694755303,Export-led,High,Exports
2021-12-17,423571,6194,2879,15818,423.571,-4.714999999999975,43.358,20.153,110.726,-1.939,-5.362000000000002,1.0360000000000014,-0.4651929298209079,-0.9294177207991356,0.15890935414120125,Export-led,High,Exports
2021-12-24,419995,6759,2929,15703,419.995,-3.576000000000022,47.313,20.503,109.921,3.9550000000000054,0.3500000000000014,-0.8049999999999926,0.8597362136378351,0.07765505062176012,-0.19961631712165162,Import-led,High,Imports
2021-12-31,417851,5884,2554,15867,417.851,-2.1440000000000055,41.188,17.878,111.069,-6.125,-2.625,1.1479999999999961,-1.3880419477923915,-0.4332172081808398,0.18987279752720587,Import-led,High,Imports
2022-01-07,413298,6069,1955,15573,413.298,-4.552999999999997,42.483,13.685,109.011,1.2949999999999946,-4.193,-2.058000000000007,0.30056778466908307,-0.7079216213877878,-0.43708811741659115,Export-led,High,Exports
2022-01-14,413813,6745,2610,15453,413.813,0.5149999999999864,47.215,18.27,108.171,4.732000000000006,4.584999999999999,-0.8399999999999892,1.047043668768863,0.7943361355993184,-0.18689657150050226,Import-led,Medium,Imports
2022-01-21,416190,6236,2796,15497,416.19,2.3770000000000095,43.652,19.572,108.479,-3.5630000000000024,1.3019999999999996,0.3079999999999927,-0.8552360924013379,0.24547803565451656,0.04076130424015801,Import-led,High,Imports
2022-01-28,415143,7085,2376,15248,415.143,-1.0470000000000255,49.595,16.632,106.736,5.942999999999998,-2.9399999999999977,-1.742999999999995,1.3965275547682345,-0.4963802999102146,-0.3650005734949138,Import-led,High,Imports
2022-02-04,410387,6389,3100,15577,410.387,-4.755999999999972,44.723,21.7,109.039,-4.872,5.067999999999998,2.3029999999999973,-1.1750848768127697,0.8925959195530783,0.4388847127217763,Export-led,Medium,Imports
2022-02-11,411508,5790,2271,14902,411.508,1.120999999999981,40.53,15.897,104.314,-4.192999999999998,-5.802999999999999,-4.7250000000000085,-0.9835836333297345,-1.011241886808036,-0.9375784235226106,Export-led,Medium,Exports
2022-02-18,416022,6828,2686,15246,416.022,4.51400000000001,47.796,18.802,106.722,7.265999999999998,2.9049999999999994,2.4080000000000013,1.671417816345596,0.5352295755443025,0.45900895467888225,Import-led,High,Imports
2022-02-25,413425,5767,3796,15398,413.425,-2.59699999999998,40.369,26.572,107.786,-7.427,7.77,1.0640000000000072,-1.8516208711024837,1.3924440995581542,0.08841390444119585,Export-led,Medium,Imports
2022-03-04,411562,6319,2422,15377,411.562,-1.8629999999999995,44.233,16.954,107.639,3.863999999999997,-9.617999999999999,-0.14700000000000557,0.9531165672759359,-1.7120631442099188,-0.1946705876155072,Export-led,High,Exports
2022-03-11,415907,6395,2936,15601,415.907,4.34499999999997,44.765,20.552,109.207,0.5320000000000036,3.597999999999999,1.5679999999999978,0.09825095787829587,0.6299683832586269,0.475771129696888,Export-led,High,Exports
2022-03-18,413399,6486,3844,15878,413.399,-2.5079999999999814,45.402,26.908,111.146,0.6370000000000005,6.356000000000002,1.9390000000000072,0.1322562438363983,1.0848683141168038,0.6852921659410951,Export-led,High,Exports
2022-03-25,409950,6259,2988,15913,409.95,-3.4490000000000123,43.813,20.916,111.391,-1.5889999999999986,-5.992000000000001,0.24500000000000455,-0.4101564792408454,-1.0442932855964087,0.045963728967875386,Export-led,High,Exports
2022-04-01,412371,6300,3693,15948,412.371,2.4209999999999923,44.1,25.851,111.636,0.28699999999999903,4.934999999999999,0.24499999999999034,0.0721613493933784,0.852224973087596,0.049676321828768584,Export-led,High,Exports
2022-04-08,421753,5995,2180,15523,421.753,9.382000000000005,41.965,15.26,108.661,-2.134999999999998,-10.591,-2.9749999999999943,-0.5522926864487588,-1.7925408672067848,-1.2061959995342566,Export-led,High,Exports
2022-04-15,413733,5837,4270,15717,413.733,-8.019999999999982,40.859,29.89,110.019,-1.1060000000000016,14.63,1.358000000000004,-0.3001503369844319,2.314483196262133,0.4903386563296122,Export-led,High,Exports
2022-04-22,414424,5934,3721,15684,414.424,0.6909999999999741,41.538,26.047,109.788,0.6789999999999949,-3.843,-0.23100000000000875,0.20872178810281844,-0.6406577770199001,-0.1283751013251033,Export-led,High,Exports
2022-04-29,415727,6332,3574,15466,415.727,1.3029999999999973,44.324,25.018,108.262,2.7860000000000014,-1.029,-1.5259999999999962,0.7550410484593179,-0.15777041579831835,-0.6227443456269556,Import-led,High,Imports
2022-05-06,424214,6269,2879,15696,424.214,8.487000000000023,43.883,20.153,109.872,-0.4409999999999954,-4.865000000000002,1.6099999999999994,-0.15455555701395501,-0.8870726298090144,0.6081467765758347,Export-led,High,Exports
2022-05-13,420820,6568,3520,15935,420.82,-3.3940000000000055,45.976,24.64,111.545,2.0929999999999964,4.487000000000002,1.6730000000000018,0.6040555826835696,0.8121595299256743,0.6235632975411264,Export-led,High,Exports
2022-05-20,419801,6486,4341,16269,419.801,-1.0190000000000055,45.402,30.387,113.883,-0.5739999999999981,5.747,2.337999999999994,-0.17580160158684482,1.0143333183679402,0.8716672378544534,Export-led,High,Exports
2022-05-27,414733,6218,3990,16033,414.733,-5.067999999999984,43.526,27.93,112.231,-1.8759999999999977,-2.4570000000000007,-1.652000000000001,-0.5785284718780692,-0.48343233904685046,-0.6808678649687616,Export-led,Medium,Runs
2022-06-03,416758,6154,2232,16387,416.758,2.0249999999999773,43.078,15.624,114.709,-0.4480000000000004,-12.306,2.4780000000000086,-0.11842363421866361,-2.127724977879869,0.9602467668246282,Export-led,High,Exports
2022-06-10,418714,6985,3725,16320,418.714,1.9560000000000173,48.895,26.075,114.24,5.817,10.450999999999999,-0.4690000000000083,1.7357784145693405,1.7902584437709947,-0.1878223197613566,Export-led,High,Exports
2022-06-17,418328,6226,3572,16263,418.328,-0.3860000000000241,43.582,25.004,113.841,-5.313000000000002,-1.070999999999998,-0.3990000000000009,-1.5306457956199067,-0.1813472670016595,-0.1693841901965621,Import-led,High,Imports
2022-06-24,415566,5998,3380,16666,415.566,-2.7620000000000005,41.986,23.66,116.662,-1.5960000000000036,-1.3440000000000012,2.821000000000012,-0.45654876262998434,-0.222001929970824,1.108731288374377,Run-led,High,Runs
2022-07-01,423800,6839,2612,16438,423.8,8.234000000000037,47.873,18.284,115.066,5.8870000000000005,-5.376000000000001,-1.5960000000000036,1.6768122602691735,-0.9264173594953375,-0.6549058220865741,Import-led,Medium,Imports
2022-07-08,427054,6675,3024,16640,427.054,3.2539999999999623,46.725,21.168,116.48,-1.1479999999999961,2.8840000000000003,1.4140000000000015,-0.35329675599186583,0.5343352612860082,0.5339266571386725,Export-led,High,Exports
2022-07-15,426609,6519,3759,16319,426.609,-0.4449999999999932,45.633,26.313,114.233,-1.0919999999999987,5.145,-2.247,-0.3058403680025107,0.9062890900966875,-0.9049697711223347,Export-led,High,Exports
2022-07-22,422086,6164,4548,16027,422.086,-4.522999999999968,43.148,31.836,112.189,-2.4849999999999994,5.523,-2.044000000000011,-0.7425568967267496,0.9478541267937343,-0.8119847888031699,Export-led,High,Exports
2022-07-29,426553,7342,3512,15853,426.553,4.4669999999999845,51.394,24.584,110.971,8.245999999999995,-7.251999999999999,-1.2179999999999893,2.3351704095053964,-1.333594079019802,-0.4745031511660148,Import-led,Medium,Imports
2022-08-05,432010,6171,2110,16581,432.01,5.456999999999994,43.197,14.77,116.067,-8.196999999999996,-9.814,5.095999999999989,-2.2282861638270455,-1.7021589654624594,1.9169250857912317,Export-led,Medium,Imports
2022-08-12,424954,6132,5000,16423,424.954,-7.055999999999983,42.924,35.0,114.961,-0.27300000000000324,20.23,-1.1059999999999945,-0.0664821926439956,3.15901526603191,-0.44200036115135166,Export-led,High,Exports
2022-08-19,421672,6171,4177,16255,421.672,-3.2819999999999823,43.197,29.239,113.785,0.27300000000000324,-5.760999999999999,-1.176000000000002,0.07406750445455261,-0.9346849019575642,-0.4558025116011712,Export-led,High,Exports
2022-08-26,418346,5956,3967,16238,418.346,-3.326000000000022,41.692,27.769,113.666,-1.5050000000000026,-1.4700000000000024,-0.11899999999999977,-0.3968962142538478,-0.2507124014887772,-0.060586642096666594,Import-led,Medium,Imports
2022-09-02,427191,6779,3433,15929,427.191,8.84499999999997,47.453,24.031,111.503,5.761000000000003,-3.7379999999999995,-2.1629999999999967,1.5171155066963407,-0.6122460341290498,-1.1364255411489874,Import-led,High,Imports
2022-09-09,429633,5792,3515,16022,429.633,2.4420000000000073,40.544,24.605,112.154,-6.909000000000006,0.5740000000000016,0.6509999999999962,-1.8015543473921998,0.07161418272139944,0.20555701739253698,Import-led,High,Imports
2022-09-16,430774,6947,3540,16355,430.774,1.1410000000000196,48.629,24.78,114.485,8.085,0.1750000000000007,2.331000000000003,2.0353774919814875,0.012084912050058861,1.1496964146627184,Import-led,High,Imports
2022-09-23,430559,6449,4646,15751,430.559,-0.214999999999975,45.143,32.522,110.257,-3.485999999999997,7.741999999999997,-4.227999999999994,-0.8745758567597355,1.171122694168091,-2.1342637525800465,Export-led,High,Runs
2022-09-30,429203,5947,4551,15961,429.203,-1.3560000000000514,41.629,31.857,111.727,-3.514000000000003,-0.6649999999999991,1.4699999999999989,-0.8483291678130542,-0.15618868871382122,0.7250853126381371,Import-led,High,Imports
2022-10-07,439082,6063,2872,15683,439.082,9.879000000000019,42.441,20.104,109.781,0.8120000000000047,-11.753,-1.945999999999998,0.208998680321529,-1.7978448718857893,-1.0745199367379048,Export-led,High,Exports
2022-10-14,437357,5908,4138,15550,437.357,-1.724999999999966,41.356,28.966,108.85,-1.0850000000000009,8.862000000000002,-0.9310000000000116,-0.28544859609653533,1.3093451979275994,-0.5317648832109552,Export-led,High,Exports
2022-10-21,439945,6180,5129,15436,439.945,2.5879999999999654,43.26,35.903,108.052,1.9039999999999964,6.936999999999998,-0.7979999999999876,0.5002006282164998,0.9858660543644178,-0.4484871896991383,Export-led,High,Exports
2022-10-28,436830,6205,3925,15842,436.83,-3.115000000000009,43.435,27.475,110.894,0.17500000000000426,-8.427999999999997,2.8419999999999987,0.0445828739287424,-1.254726515492577,1.4121537264109714,Export-led,High,Runs
2022-11-04,440755,6454,3521,16089,440.755,3.9250000000000114,45.178,24.647,112.623,1.742999999999995,-2.828000000000003,1.7289999999999992,0.44262856487287167,-0.4229284180944292,0.8493646234965563,Export-led,High,Runs
2022-11-11,435355,5559,3862,16152,435.355,-5.399999999999977,38.913,27.034,113.064,-6.265000000000001,2.3870000000000005,0.4409999999999883,-1.5724062620853767,0.34529239560921066,0.17660783347240336,Import-led,High,Imports
2022-11-18,431665,7063,4242,16410,431.665,-3.6899999999999977,49.441,29.694,114.87,10.528000000000006,2.66,1.8060000000000116,2.492051804917166,0.36122171138484555,0.8850970718298664,Import-led,High,Imports
2022-11-25,419084,6037,4948,16638,419.084,-12.581000000000017,42.259,34.636,116.466,-7.182000000000002,4.942000000000004,1.5959999999999894,-1.6498925129565765,0.6838195804142734,0.7550416544865136,Import-led,High,Imports
2022-12-02,413898,6012,3430,16585,413.898,-5.185999999999979,42.084,24.01,116.095,-0.17499999999999716,-10.626000000000001,-0.3709999999999951,-0.02541759382532288,-1.5539809782763188,-0.24791855780271416,Export-led,High,Exports
2022-12-09,424129,6867,4316,16126,424.129,10.230999999999995,48.069,30.212,112.882,5.984999999999999,6.201999999999998,-3.212999999999994,1.3522130830652344,0.8905722053432092,-1.652579613088892,Export-led,Medium,Runs
2022-12-16,418234,5819,4360,15976,418.234,-5.895000000000039,40.733,30.52,111.832,-7.336000000000006,0.30799999999999983,-1.0500000000000114,-1.62002242166586,0.0159306646295888,-0.5403968067095196,Import-led,High,Imports
2022-12-23,418952,6252,3465,16149,418.952,0.7180000000000177,43.764,24.255,113.043,3.031000000000006,-6.265000000000001,1.2110000000000127,0.6913589612236496,-0.9213927864638859,0.5796514137480847,Export-led,High,Exports
2022-12-30,420646,5712,4207,13820,420.646,1.6940000000000168,39.984,29.449,96.74,-3.780000000000001,5.194000000000003,-16.30300000000001,-0.8476211962752777,0.7201808471938003,-5.326352975290498,Run-led,High,Runs
2023-01-06,439607,6350,2137,14651,439.607,18.961000000000013,44.45,14.959,102.557,4.466000000000001,-14.490000000000002,5.817000000000007,0.9901228944235879,-2.023041195646745,1.9078984878655012,Export-led,High,Exports
2023-01-13,448015,6861,3872,14853,448.015,8.407999999999959,48.027,27.104,103.971,3.576999999999998,12.145,1.4140000000000015,0.8000602346145882,1.630725034326436,0.47917253035473867,Export-led,High,Exports
2023-01-20,448548,5905,4707,14981,448.548,0.5330000000000155,41.335,32.949,104.867,-6.692,5.844999999999999,0.8960000000000008,-1.4702441796784917,0.7567298694361326,0.3092463703131618,Import-led,Medium,Imports
2023-01-27,452688,7283,3492,14961,452.688,4.139999999999986,50.981,24.444,104.727,9.646,-8.504999999999999,-0.14000000000000057,2.0709283155988594,-1.158489221269918,-0.032561602040453864,Import-led,Medium,Imports
2023-02-03,455111,7058,2900,15410,455.111,2.423000000000002,49.406,20.3,107.87,-1.5750000000000028,-4.143999999999998,3.1430000000000007,-0.36204452103136386,-0.5517796724477372,1.0121217882383289,Export-led,Medium,Runs
2023-02-10,471394,6232,3146,15027,471.394,16.283000000000015,43.624,22.022,105.189,-5.7819999999999965,1.7219999999999978,-2.6810000000000116,-1.2607890996920095,0.21619847412435378,-0.875978140283987,Import-led,High,Imports
2023-02-17,479041,6326,4597,15010,479.041,7.646999999999991,44.282,32.179,105.07,0.6579999999999941,10.157000000000004,-0.11899999999999977,0.16049255707597185,1.3128472235331672,-0.028495627313774283,Export-led,High,Exports
2023-02-24,480207,6208,5629,14979,480.207,1.1659999999999968,43.456,39.403,104.853,-0.8259999999999934,7.223999999999997,-0.21699999999999875,-0.2011583846172179,0.926547034152032,-0.052527731836730575,Export-led,High,Exports
2023-03-03,478513,6271,3362,14967,478.513,-1.6940000000000168,43.897,23.534,104.769,0.4409999999999954,-15.869,-0.08399999999998897,0.10242222195744266,-2.0671477649038517,-0.009422483908444032,Export-led,High,Exports
2023-03-10,480063,6216,5027,15398,480.063,1.5500000000000114,43.512,35.189,107.786,-0.384999999999998,11.655000000000001,3.016999999999996,-0.0826164095931157,1.4418653425883863,0.9887560414912849,Export-led,High,Exports
2023-03-17,481180,6172,4932,15376,481.18,1.1170000000000186,43.204,34.524,107.632,-0.30799999999999983,-0.6649999999999991,-0.15399999999999636,-0.06084151625728979,-0.10347637808820496,-0.028183959905182555,Mixed / Minor,Low,Exports
2023-03-24,473691,5325,4584,15813,473.691,-7.489000000000033,37.275,32.088,110.691,-5.929000000000002,-2.436,3.0589999999999975,-1.3074502708710405,-0.3397289887462564,0.9921735765933908,Import-led,High,Imports
2023-03-31,469952,7144,5239,15615,469.952,-3.738999999999976,50.008,36.673,109.305,12.733000000000004,4.585000000000001,-1.3859999999999957,2.638119415408133,0.5612236424274856,-0.43231805498129083,Import-led,High,Imports
2023-04-07,470549,6193,2727,15585,470.549,0.59699999999998,43.351,19.089,109.095,-6.657000000000004,-17.584000000000003,-0.21000000000000796,-1.3736665794174807,-2.194831814600912,-0.07101500045126671,Export-led,High,Exports
2023-04-14,465968,6294,4571,15844,465.968,-4.58099999999996,44.058,31.997,110.908,0.7070000000000007,12.908000000000001,1.8130000000000024,0.13271181957340838,1.6109841550498414,0.5832355202600621,Export-led,High,Exports
2023-04-21,460914,6376,4819,15833,460.914,-5.0540000000000305,44.632,33.733,110.831,0.5739999999999981,1.735999999999997,-0.07699999999999818,0.10578718693506427,0.19923110798879515,-0.03152206909822648,Export-led,High,Exports
2023-04-28,459633,6396,4737,15735,459.633,-1.281000000000006,44.772,33.159,110.145,0.14000000000000057,-0.5739999999999981,-0.686000000000007,0.02709927442924563,-0.09165723167914887,-0.2350209517174788,Mixed / Minor,Low,Runs
2023-05-05,462584,5553,2876,15745,462.584,2.951000000000022,38.871,20.132,110.215,-5.900999999999996,-13.026999999999997,0.07000000000000739,-1.1805585401836105,-1.5984103336461613,0.02068700217811394,Export-led,High,Exports
2023-05-12,467624,6860,4310,15990,467.624,5.0400000000000205,48.02,30.17,111.93,9.149000000000001,10.038,1.7150000000000034,1.795608261500326,1.2045020105657038,0.5570611911119603,Export-led,Medium,Imports
2023-05-19,455168,5850,4549,16069,455.168,-12.456000000000017,40.95,31.843,112.483,-7.07,1.6729999999999983,0.5529999999999973,-1.3515163854223042,0.20036354844145932,0.19021952748746068,Import-led,High,Imports
